Gender,State,State_Rate,Height,Weight,BMI,Age,Rate
Male,LA,0.139323916055719,181,110.6,33.759653246237896,28,0.0233225767681084
Male,MS,0.265578721907092,174,99.1,32.7321971198309,59,0.14787826991676598
Male,AZ,0.11417982272520599,175,91.6,29.9102040816327,72,0.26275
Male,CA,0.14425061809442902,170,92.5,32.0069204152249,61,0.122183174740484
Male,MA,0.10043367599691301,169,65.7,23.0033962396275,26,0.0103333333333333
Male,OK,0.17601909985402397,173,112.9,37.722610177419895,46,0.0997134572655284
Male,FL,0.11034460159958599,179,81.5,25.4361599201024,43,0.023
Male,GA,0.137354303950987,182,105.3,31.7896389324961,38,0.0157859105180534
Male,TX,0.10067129886231199,186,92.6,26.766100127182302,54,0.04975
Male,PA,0.12856015999466,183,108.0,32.2493953238377,62,0.13076096815372198
Male,WI,0.178147576862884,182,92.6,27.9555609225939,84,0.80375
Male,MI,0.11610066079397198,186,76.7,22.1701930859059,38,0.022000000000000002
Male,TX,0.10067129886231199,183,100.8,30.0994356355818,77,0.38225
Male,MD,0.117150570277547,178,92.8,29.2892311576821,52,0.0505
Male,MI,0.11610066079397198,170,106.8,36.955017301038104,62,0.26405644463667804
Male,NJ,0.132262016886695,177,93.1,29.716875738133997,76,0.37875
Male,NC,0.17974890035698604,177,72.6,23.173417600306397,53,0.06525
Male,TX,0.10067129886231199,170,85.3,29.5155709342561,27,0.01
Male,CA,0.14425061809442902,170,94.6,32.7335640138408,65,0.19459580449827
Male,CA,0.14425061809442902,172,63.9,21.599513250405604,20,0.01075
Male,MI,0.11610066079397198,171,111.7,38.1997879689477,27,0.031184499076638998
Male,TX,0.10067129886231199,188,68.0,19.239474875509302,32,0.011000000000000001
Male,PA,0.12856015999466,184,103.3,30.5115784499055,31,0.0135
Male,NY,0.0908031518537939,181,62.7,19.138609932541698,69,0.14575
Male,FL,0.11034460159958599,181,93.1,28.417935960440804,32,0.01425
Male,FL,0.11034460159958599,189,75.7,21.192015901010603,23,0.01125
Male,MA,0.10043367599691301,167,87.4,31.338520563663103,18,0.0056666666666666705
Male,GA,0.137354303950987,182,97.6,29.465040454051397,51,0.054000000000000006
Male,NC,0.17974890035698604,182,85.6,25.8422895785533,56,0.09775
Male,CA,0.14425061809442902,170,60.1,20.7958477508651,72,0.2535
Male,MA,0.10043367599691301,164,68.6,25.5056513979774,77,0.332
Male,TX,0.10067129886231199,162,59.9,22.824264593811897,76,0.38225
Male,AR,0.148165824485481,177,79.9,25.503527083532802,71,0.299
Male,TN,0.11997276077779499,170,94.3,32.6297577854671,23,0.0143057958477509
Male,MI,0.11610066079397198,170,111.8,38.6851211072664,63,0.302270112456747
Male,CO,0.132889062545177,170,89.6,31.003460207612502,65,0.15
Male,TN,0.11997276077779499,176,83.2,26.859504132231397,41,0.02725
Male,AR,0.148165824485481,186,85.9,24.8294600531853,36,0.02075
Male,OH,0.127584238747809,183,92.3,27.5612887813909,54,0.053
Male,GA,0.137354303950987,178,107.1,33.8025501830577,40,0.0280581287084964
Male,OH,0.127584238747809,178,84.5,26.669612422673897,25,0.0136666666666667
Male,TN,0.11997276077779499,176,69.1,22.3075929752066,77,0.4315
Male,GA,0.137354303950987,183,99.8,29.800830123324104,68,0.17925
Male,FL,0.11034460159958599,185,82.6,24.1344046749452,28,0.01175
Male,LA,0.139323916055719,170,69.0,23.8754325259516,18,0.00925
Male,IL,0.10940474536577198,173,68.1,22.7538507801798,76,0.385
Male,OR,0.189499316321254,173,76.3,25.493668348424602,38,0.01725
Male,NJ,0.132262016886695,178,72.1,22.755965155914698,49,0.03
Male,OH,0.127584238747809,172,73.8,24.945916711736103,70,0.2555
Male,CA,0.14425061809442902,172,85.3,28.8331530557058,76,0.39299999999999996
Male,TX,0.10067129886231199,175,86.7,28.3102040816327,74,0.24275
Male,AZ,0.11417982272520599,179,112.8,35.2048937299086,58,0.145037052136325
Male,WI,0.178147576862884,185,73.6,21.5047479912345,70,0.3315
Male,OH,0.127584238747809,171,97.9,33.4803871276632,59,0.10081060198009698
Male,NM,0.20520744735089202,169,61.0,21.3577955953923,82,0.68175
Male,CA,0.14425061809442902,184,61.9,18.2833175803403,26,0.01075
Male,MA,0.10043367599691301,162,66.2,25.2248132906569,79,0.332
Male,VA,0.141723188012751,172,76.2,25.757166035695,29,0.01
Male,PA,0.12856015999466,172,65.3,22.072742022715,66,0.1705
Male,NC,0.17974890035698604,179,102.2,31.896632439686698,82,0.7854402269748141
Male,NH,0.123373760974932,178,80.4,25.3755838909229,33,0.012
Male,TX,0.10067129886231199,184,88.5,26.1401228733459,55,0.07575
Male,WI,0.178147576862884,174,79.5,26.2584225128815,69,0.2135
Male,NY,0.0908031518537939,172,100.8,34.0724716062737,23,0.0108869659275284
Male,CT,0.129071275484612,180,75.9,23.4259259259259,59,0.068
Male,OK,0.17601909985402397,181,59.2,18.0702664753823,24,0.015
Male,MD,0.117150570277547,171,81.8,27.974419479498,75,0.38725
Male,NE,0.220026074907659,174,67.0,22.1297397278372,33,0.01375
Male,NJ,0.132262016886695,178,95.7,30.2045196313597,41,0.0246666666666667
Male,MD,0.117150570277547,172,76.6,25.8923742563548,68,0.17275
Male,MT,0.254407829220599,171,79.9,27.3246468999008,34,0.0315
Male,SC,0.18735875854301198,180,66.1,20.4012345679012,83,0.69875
Male,WI,0.178147576862884,180,91.6,28.271604938271604,25,0.0145
Male,AK,0.257532854739898,179,73.4,22.9081489341781,63,0.12825
Male,OH,0.127584238747809,176,102.6,33.1224173553719,35,0.0188846203512397
Male,MS,0.265578721907092,172,79.0,26.703623580313696,19,0.0115
Male,PA,0.12856015999466,169,93.3,32.666923427050904,78,0.470078242621057
Male,CA,0.14425061809442902,174,80.2,26.489628748843998,78,0.39299999999999996
Male,MS,0.265578721907092,182,78.6,23.7290182345127,39,0.03025
Male,NY,0.0908031518537939,170,112.8,39.0311418685121,33,0.0210467128027682
Male,IN,0.127531359173892,186,79.5,22.9795352063822,19,0.00833333333333333
Male,CA,0.14425061809442902,166,72.5,26.3100595151691,20,0.01075
Male,MO,0.11438625835344801,179,61.2,19.1005274492057,23,0.0135
Male,FL,0.11034460159958599,172,63.0,21.295294753921002,21,0.01125
Male,MI,0.11610066079397198,167,100.5,36.035713005127505,51,0.11504730807845401
Male,AK,0.257532854739898,172,75.0,25.351541373715502,80,0.68025
Male,AR,0.148165824485481,167,111.6,40.0157768295744,44,0.070949545519739
Male,AZ,0.11417982272520599,180,90.4,27.901234567901202,77,0.3975
Male,MO,0.11438625835344801,182,79.7,24.061103731433395,49,0.0415
Male,UT,0.105887423735871,188,71.8,20.3146220009054,50,0.05775
Male,CA,0.14425061809442902,171,72.0,24.6229609110496,34,0.012
Male,NY,0.0908031518537939,172,115.4,39.007571660357,48,0.0651352082206599
Male,IN,0.127531359173892,175,96.1,31.3795918367347,25,0.016
Male,MA,0.10043367599691301,179,74.1,23.126619019381398,79,0.332
Male,MA,0.10043367599691301,179,113.1,35.298523766424296,60,0.13285095658687301
Male,NJ,0.132262016886695,184,86.0,25.4017013232514,64,0.10025
Male,AZ,0.11417982272520599,168,81.5,28.8761337868481,36,0.02775
Male,IL,0.10940474536577198,184,56.6,16.7178638941399,25,0.01175
Male,WA,0.16292469777544902,183,90.2,26.9342172056496,66,0.1925
Male,TX,0.10067129886231199,172,66.2,22.3769605191996,82,0.59425
Male,NC,0.17974890035698604,187,85.5,24.450227344219197,42,0.02875
Male,NJ,0.132262016886695,180,67.4,20.8024691358025,72,0.23775
Male,AL,0.10476258908374,180,87.9,27.1296296296296,27,0.01475
Male,KY,0.31809953496167603,165,60.2,22.1120293847567,84,0.7786666666666671
Male,AZ,0.11417982272520599,172,75.5,25.5205516495403,22,0.01675
Male,NY,0.0908031518537939,187,75.4,21.5619548743173,18,0.00475
Male,CA,0.14425061809442902,173,67.6,22.5867887333356,55,0.08025
Male,TX,0.10067129886231199,187,82.4,23.5637278732592,30,0.011000000000000001
Male,MN,0.122278237053229,181,97.1,29.638899911480102,58,0.0985
Male,MA,0.10043367599691301,186,85.4,24.684934674528797,23,0.00966666666666667
Male,FL,0.11034460159958599,178,76.1,24.0184320161596,19,0.00625
Male,TN,0.11997276077779499,167,65.6,23.521818638172803,24,0.0125
Male,OH,0.127584238747809,165,94.7,34.7842056932966,72,0.374979683195592
Male,CA,0.14425061809442902,183,65.8,19.6482427065604,73,0.2535
Male,TX,0.10067129886231199,175,86.4,28.2122448979592,77,0.38225
Male,VA,0.141723188012751,181,82.9,25.3044778852904,35,0.01275
Male,CT,0.129071275484612,184,114.6,33.8492438563327,41,0.0255521916351607
Male,NV,0.223737886454613,168,106.5,37.733843537415,23,0.0272185905612245
Male,NY,0.0908031518537939,186,108.6,31.3909122441901,64,0.09875
Male,MA,0.10043367599691301,176,111.4,35.963326446281,35,0.0224748192148761
Male,OH,0.127584238747809,178,92.4,29.1629844716576,58,0.07925
Male,WI,0.178147576862884,170,113.3,39.2041522491349,57,0.23063992214532897
Male,CA,0.14425061809442902,168,91.0,32.2420634920635,80,0.6626488095238101
Male,NM,0.20520744735089202,188,100.3,28.3782254413762,52,0.06575
Male,OH,0.127584238747809,169,79.7,27.9051853926683,34,0.01275
Male,KY,0.31809953496167603,176,91.2,29.4421487603306,75,0.539
Male,GA,0.137354303950987,182,67.3,20.3175944934187,75,0.4305
Male,TX,0.10067129886231199,163,59.1,22.2439685347586,78,0.38225
Male,VA,0.141723188012751,167,81.6,29.2588475743125,25,0.01
Male,IL,0.10940474536577198,183,73.9,22.0669473558482,32,0.0125
Male,WI,0.178147576862884,173,93.2,31.140365531758498,51,0.07375
Male,CO,0.132889062545177,172,95.8,32.382368848026,69,0.16610329908058402
Male,FL,0.11034460159958599,173,99.0,33.0782852751512,61,0.131171157155267
Male,TX,0.10067129886231199,174,112.8,37.2572334522394,39,0.0271191290130797
Male,NY,0.0908031518537939,171,109.9,37.584213946171495,59,0.127887074227968
Male,KS,0.17190842156551997,177,81.5,26.0142360113633,27,0.0135
Male,TX,0.10067129886231199,177,107.4,34.2813367806186,49,0.0448984666762424
Male,NJ,0.132262016886695,163,74.0,27.8520079792239,77,0.37875
Male,AZ,0.11417982272520599,185,107.1,31.2929145361578,29,0.0185
Male,GA,0.137354303950987,184,107.4,31.7225897920605,62,0.12151081049149301
Male,WI,0.178147576862884,163,67.7,25.4808235161278,79,0.5125
Male,OR,0.189499316321254,167,92.2,33.059629244505,57,0.102155800674101
Male,CA,0.14425061809442902,177,98.8,31.536276293529998,74,0.2535
Male,ID,0.2279862177267,183,81.9,24.455791453910198,63,0.107
Male,TN,0.11997276077779499,175,76.5,24.9795918367347,78,0.4315
Male,TX,0.10067129886231199,187,90.7,25.9372587148617,25,0.01
Male,AR,0.148165824485481,179,111.6,34.8303735838457,57,0.150773354842233
Male,CO,0.132889062545177,178,77.7,24.523418760257503,49,0.03175
Male,NJ,0.132262016886695,177,104.3,33.2918382329471,49,0.037313272048262
Male,PA,0.12856015999466,171,105.5,36.0794774460518,37,0.0278371870832051
Male,PA,0.12856015999466,175,75.5,24.6530612244898,37,0.01675
Male,VA,0.141723188012751,181,76.4,23.3204114648515,71,0.25725
Male,TN,0.11997276077779499,183,100.6,30.0397145331303,70,0.2815
Male,AR,0.148165824485481,188,99.1,28.0387052965143,54,0.06575
Male,FL,0.11034460159958599,168,79.7,28.2383786848073,33,0.01425
Male,TX,0.10067129886231199,170,64.7,22.3875432525952,78,0.38225
Male,WI,0.178147576862884,173,82.6,27.598650138661498,51,0.07375
Male,MI,0.11610066079397198,176,100.4,32.4121900826446,30,0.0180672133264463
Male,PA,0.12856015999466,169,108.4,37.953853156402104,27,0.030441554917544997
Male,GA,0.137354303950987,187,102.8,29.3974663273185,27,0.011000000000000001
Male,NJ,0.132262016886695,175,83.4,27.2326530612245,49,0.03
Male,FL,0.11034460159958599,186,63.1,18.2391027864493,37,0.01675
Male,OH,0.127584238747809,166,92.4,33.5317172303672,73,0.326978062853825
Male,IN,0.127531359173892,183,88.7,26.486308937262997,83,0.62325
Male,OR,0.189499316321254,169,103.5,36.2382269528378,62,0.21745969153741102
Male,CA,0.14425061809442902,186,79.6,23.0084402821135,58,0.08025
Male,VA,0.141723188012751,178,64.4,20.3257164499432,78,0.41675
Male,MA,0.10043367599691301,172,101.8,34.4104921579232,37,0.0192915089237426
Male,CA,0.14425061809442902,182,102.6,30.974519985509,84,0.61
Male,LA,0.139323916055719,179,97.9,30.5546019162948,33,0.018000000000000002
Male,FL,0.11034460159958599,175,109.1,35.6244897959184,69,0.23865260204081604
Male,FL,0.11034460159958599,176,84.4,27.2469008264463,42,0.023
Male,ID,0.2279862177267,175,100.3,32.7510204081633,70,0.30112714285714304
Male,KY,0.31809953496167603,175,78.4,25.6,82,0.7786666666666671
Male,IL,0.10940474536577198,176,111.4,35.963326446281,57,0.12991541838843
Male,TN,0.11997276077779499,180,92.9,28.6728395061728,24,0.0125
Male,TN,0.11997276077779499,182,85.6,25.8422895785533,51,0.05975
Male,KY,0.31809953496167603,180,86.0,26.543209876543198,82,0.7786666666666671
Male,TX,0.10067129886231199,182,69.8,21.0723342591474,59,0.07575
Male,CA,0.14425061809442902,170,103.6,35.8477508650519,66,0.27295653114186896
Male,OH,0.127584238747809,182,79.5,24.0007245501751,75,0.4085
Male,WA,0.16292469777544902,185,104.6,30.562454346238102,30,0.01425
Male,NC,0.17974890035698604,171,92.5,31.6336650593345,49,0.043
Male,TX,0.10067129886231199,168,98.3,34.828514739229,63,0.162907631802721
Male,TX,0.10067129886231199,179,109.5,34.1749633282357,32,0.0151386894915889
Male,CA,0.14425061809442902,180,88.2,27.2222222222222,23,0.01075
Male,OH,0.127584238747809,168,105.8,37.485827664399096,49,0.0641459396258504
Male,CA,0.14425061809442902,177,107.0,34.153659548661,36,0.0216255206837116
Male,NC,0.17974890035698604,189,78.5,21.9758685367151,28,0.01475
Male,SC,0.18735875854301198,168,96.1,34.049036281179106,49,0.0573482674319728
Male,CA,0.14425061809442902,183,71.4,21.3204335752038,54,0.053
Male,AL,0.10476258908374,175,66.3,21.6489795918367,57,0.09075
Male,KS,0.17190842156551997,166,68.9,25.0036289737262,55,0.10075
Male,CA,0.14425061809442902,166,74.0,26.854405574103602,57,0.08025
Male,FL,0.11034460159958599,169,71.7,25.1041630195021,80,0.53125
Male,TN,0.11997276077779499,175,105.3,34.3836734693878,28,0.0200576020408163
Male,FL,0.11034460159958599,170,89.1,30.830449826989604,46,0.036000000000000004
Male,IL,0.10940474536577198,177,82.8,26.4291870152255,52,0.053
Male,WI,0.178147576862884,182,84.3,25.449824900374303,75,0.5125
Male,WA,0.16292469777544902,172,90.8,30.6922660897783,30,0.01425
Male,AZ,0.11417982272520599,182,96.1,29.0121965946142,71,0.26275
Male,AZ,0.11417982272520599,187,77.6,22.1910835311276,58,0.09475
Male,OH,0.127584238747809,182,71.5,21.585557299843,24,0.013000000000000001
Male,FL,0.11034460159958599,168,106.6,37.7692743764172,57,0.145569727891156
Male,MI,0.11610066079397198,168,81.9,29.017857142857103,43,0.02975
Male,NY,0.0908031518537939,173,112.5,37.5889605399445,45,0.0585386665107421
Male,CA,0.14425061809442902,180,71.7,22.1296296296296,30,0.012
Male,PA,0.12856015999466,172,80.8,27.3120605732829,59,0.0815
Male,OH,0.127584238747809,176,112.7,36.383006198347104,34,0.0217699993543389
Male,NC,0.17974890035698604,176,81.4,26.2784090909091,69,0.2105
Male,VA,0.141723188012751,167,63.1,22.625407866900897,60,0.106
Male,WA,0.16292469777544902,183,96.0,28.6661291767446,55,0.08925
Male,MT,0.254407829220599,180,74.9,23.1172839506173,75,0.4945
Male,VT,0.10988199813544801,181,107.0,32.660785690302504,41,0.0252805927779982
Male,PA,0.12856015999466,168,96.0,34.0136054421769,46,0.0466454081632653
Male,MI,0.11610066079397198,181,111.1,33.912273740117804,58,0.134352526632276
Male,IN,0.127531359173892,177,73.8,23.5564492961793,69,0.16825
Male,TX,0.10067129886231199,182,73.3,22.1289699311677,21,0.00975
Male,SC,0.18735875854301198,165,85.7,31.4784205693297,76,0.4375
Male,OK,0.17601909985402397,187,84.4,24.135663015814,29,0.018000000000000002
Male,IN,0.127531359173892,179,90.7,28.3074810399176,79,0.3795
Male,OR,0.189499316321254,167,58.5,20.9760120477608,19,0.00725
Male,NM,0.20520744735089202,178,103.5,32.6663300088373,48,0.0528976770609771
Male,NY,0.0908031518537939,176,104.5,33.735795454545496,74,0.287626065340909
Male,CA,0.14425061809442902,180,70.2,21.6666666666667,25,0.01075
Male,FL,0.11034460159958599,171,89.9,30.744502581991,23,0.01125
Male,FL,0.11034460159958599,188,70.5,19.946808510638302,52,0.05375
Male,WI,0.178147576862884,182,71.2,21.494988527955602,70,0.3315
Male,TX,0.10067129886231199,169,100.5,35.1878435629005,42,0.0313276189559189
Male,NC,0.17974890035698604,183,78.0,23.291229956105,59,0.09775
Male,SC,0.18735875854301198,174,91.6,30.254987448804304,72,0.2565
Male,CA,0.14425061809442902,180,75.3,23.2407407407407,81,0.61
Male,SC,0.18735875854301198,167,83.4,29.9042633296282,75,0.4375
Male,CO,0.132889062545177,176,103.4,33.3806818181818,38,0.0204279119318182
Male,VT,0.10988199813544801,177,94.6,30.195665357975003,49,0.034
Male,TX,0.10067129886231199,186,106.4,30.7550005781015,26,0.01
Male,MI,0.11610066079397198,189,64.4,18.0286106212032,42,0.02975
Male,VA,0.141723188012751,169,76.5,26.7847764434018,57,0.0735
Male,OH,0.127584238747809,187,62.7,17.930166719094103,26,0.0136666666666667
Male,PA,0.12856015999466,175,89.0,29.0612244897959,62,0.12025
Male,CA,0.14425061809442902,170,91.1,31.522491349481,43,0.02275
Male,MI,0.11610066079397198,163,81.9,30.8253980202492,67,0.2165
Male,HI,0.0477201818345486,189,70.2,19.6523053665911,30,0.0116666666666667
Male,NV,0.223737886454613,181,90.3,27.563261194713203,25,0.01625
Male,TX,0.10067129886231199,188,68.7,19.437528293345398,48,0.03225
Male,GA,0.137354303950987,189,97.3,27.2388790907309,38,0.0155
Male,MD,0.117150570277547,181,87.3,26.647538231433703,32,0.01325
Male,FL,0.11034460159958599,176,93.1,30.055526859504102,54,0.05375
Male,CT,0.129071275484612,176,74.7,24.115444214876,60,0.098
Male,MS,0.265578721907092,174,62.4,20.6103844629409,84,0.73475
Male,PA,0.12856015999466,183,94.0,28.0689181522291,83,0.628
Male,GA,0.137354303950987,181,65.5,19.9932846982693,70,0.27399999999999997
Male,WA,0.16292469777544902,180,69.3,21.388888888888896,67,0.1925
Male,FL,0.11034460159958599,169,86.6,30.321067189524197,65,0.14975
Male,TN,0.11997276077779499,168,65.9,23.3489229024943,34,0.01525
Male,MO,0.11438625835344801,180,71.4,22.037037037037,54,0.061
Male,KY,0.31809953496167603,179,86.3,26.9342405043538,70,0.28800000000000003
Male,AL,0.10476258908374,189,104.9,29.366479101928803,40,0.02675
Male,WA,0.16292469777544902,170,78.3,27.0934256055363,63,0.1315
Male,CA,0.14425061809442902,177,95.3,30.4191005139009,72,0.2535
Male,CA,0.14425061809442902,184,80.5,23.777173913043498,18,0.00675
Male,MN,0.122278237053229,180,94.1,29.043209876543198,46,0.04375
Male,OR,0.189499316321254,171,81.5,27.871823809035302,84,0.748
Male,MN,0.122278237053229,182,83.6,25.2384977659703,35,0.021
Male,TX,0.10067129886231199,182,61.7,18.6269774181862,21,0.00975
Male,GA,0.137354303950987,162,80.6,30.711781740588304,84,0.65
Male,NJ,0.132262016886695,182,102.9,31.0650887573964,55,0.06625
Male,NV,0.223737886454613,169,79.6,27.870172613003696,39,0.0215
Male,AL,0.10476258908374,174,70.9,23.417888756771003,69,0.18725
Male,NY,0.0908031518537939,164,61.3,22.791493158834,81,0.53075
Male,OR,0.189499316321254,176,102.6,33.1224173553719,69,0.223569537706612
Male,MA,0.10043367599691301,180,85.1,26.265432098765398,57,0.062
Male,MO,0.11438625835344801,184,82.7,24.4269848771267,69,0.18125
Male,NJ,0.132262016886695,182,83.3,25.1479289940828,73,0.23775
Male,NY,0.0908031518537939,179,75.8,23.657189226303803,57,0.06775
Male,TX,0.10067129886231199,179,69.9,21.815798508161397,56,0.07575
Male,CA,0.14425061809442902,168,94.9,33.6238662131519,18,0.00873166454081633
Male,FL,0.11034460159958599,167,115.9,41.5576033561619,37,0.0416009784323569
Male,KS,0.17190842156551997,172,74.9,25.3177393185506,49,0.04325
Male,FL,0.11034460159958599,170,97.0,33.5640138408305,73,0.29224697231833896
Male,TX,0.10067129886231199,170,88.4,30.5882352941177,19,0.00575
Male,IN,0.127531359173892,182,79.1,23.8799661876585,40,0.027999999999999997
Male,NJ,0.132262016886695,175,87.1,28.440816326530598,65,0.1485
Male,WI,0.178147576862884,183,68.2,20.364895935979,73,0.3315
Male,NY,0.0908031518537939,170,105.1,36.3667820069204,36,0.0221652249134948
Male,MD,0.117150570277547,167,82.3,29.5098425902686,61,0.1085
Male,PA,0.12856015999466,168,97.4,34.5096371882086,70,0.37230229591836794
Male,AZ,0.11417982272520599,168,88.5,31.356292517006803,37,0.02775
Male,CA,0.14425061809442902,173,71.5,23.889872698720303,24,0.01075
Male,CA,0.14425061809442902,181,67.6,20.6342907725649,68,0.16775
Male,FL,0.11034460159958599,172,89.2,30.151433207139,57,0.076
Male,MI,0.11610066079397198,183,79.2,23.6495565708143,46,0.045
Male,MD,0.117150570277547,163,97.0,36.508713161955704,72,0.436324087752644
Male,PA,0.12856015999466,189,65.6,18.3645474650766,24,0.01275
Male,MD,0.117150570277547,167,70.1,25.135358026462,18,0.007666666666666671
Male,NJ,0.132262016886695,187,64.6,18.473505104521102,45,0.03
Male,TX,0.10067129886231199,167,92.6,33.2030549679085,49,0.0396822784072573
Male,NC,0.17974890035698604,181,98.2,29.9746649980159,71,0.31425
Male,FL,0.11034460159958599,186,82.7,23.9044976297838,54,0.05375
Male,OH,0.127584238747809,179,87.0,27.1527105895571,79,0.4085
Male,OH,0.127584238747809,184,66.8,19.7306238185255,18,0.00733333333333333
Male,SC,0.18735875854301198,180,96.0,29.6296296296296,82,0.69875
Male,NJ,0.132262016886695,179,62.5,19.5062576074405,68,0.1485
Male,IL,0.10940474536577198,182,93.0,28.076319285110504,61,0.115
Male,CA,0.14425061809442902,177,93.4,29.812633662102197,75,0.39299999999999996
Male,KY,0.31809953496167603,181,78.8,24.052989835475103,84,0.7786666666666671
Male,GA,0.137354303950987,183,64.7,19.3197766430768,31,0.01225
Male,WI,0.178147576862884,167,88.5,31.7329413030227,44,0.0343380006454158
Male,GA,0.137354303950987,182,74.8,22.581813790605,72,0.27399999999999997
Male,MA,0.10043367599691301,184,88.2,26.0515122873346,25,0.0103333333333333
Male,MI,0.11610066079397198,172,106.6,36.032990805840996,30,0.0268929150892374
Male,MT,0.254407829220599,175,104.2,34.0244897959184,38,0.055500612244897995
Male,MA,0.10043367599691301,171,92.9,31.7704592866181,21,0.00981716596559626
Male,IL,0.10940474536577198,173,79.9,26.6965150857028,51,0.053
Male,FL,0.11034460159958599,170,83.9,29.0311418685121,50,0.05375
Male,OH,0.127584238747809,169,98.6,34.5226007492735,76,0.5834973609117329
Male,TX,0.10067129886231199,189,67.5,18.896447467876,29,0.01
Male,TX,0.10067129886231199,171,100.8,34.4721452754694,53,0.0706858841181902
Male,GA,0.137354303950987,173,86.5,28.9017341040462,73,0.27399999999999997
Male,NJ,0.132262016886695,168,61.5,21.789965986394602,74,0.23775
Male,MA,0.10043367599691301,176,94.7,30.572055785124,84,0.55425
Male,NE,0.220026074907659,167,76.6,27.4660260317688,65,0.22399999999999998
Male,LA,0.139323916055719,167,69.7,24.9919323030586,75,0.4355
Male,IN,0.127531359173892,167,110.9,39.7647818136183,39,0.0359891556706946
Male,KS,0.17190842156551997,187,82.1,23.477937601875897,35,0.017
Male,SC,0.18735875854301198,172,87.0,29.40778799351,20,0.012
Male,WI,0.178147576862884,176,81.8,26.407541322314,22,0.01525
Male,IL,0.10940474536577198,171,70.8,24.212578229198698,78,0.385
Male,CA,0.14425061809442902,170,89.5,30.9688581314879,33,0.012
Male,MS,0.265578721907092,174,68.8,22.7242700488836,67,0.2445
Male,AR,0.148165824485481,164,74.1,27.550565139797698,82,0.66825
Male,IL,0.10940474536577198,181,74.6,22.770977686883803,73,0.252
Male,TX,0.10067129886231199,173,98.7,32.9780480470447,68,0.19326821393965699
Male,WA,0.16292469777544902,183,111.4,33.264654065514,37,0.0229344150318015
Male,OK,0.17601909985402397,174,97.2,32.1046373365042,32,0.0213139120095125
Male,IL,0.10940474536577198,167,102.8,36.8604109146976,40,0.0413631830650077
Male,TN,0.11997276077779499,190,91.4,25.3185595567867,24,0.0125
Male,GA,0.137354303950987,182,96.4,29.102765366501604,70,0.27399999999999997
Male,NC,0.17974890035698604,179,103.5,32.3023625979214,54,0.0714718739271559
Male,CA,0.14425061809442902,181,103.5,31.5924422331431,70,0.2535
Male,TX,0.10067129886231199,168,71.7,25.403911564625897,53,0.04975
Male,CO,0.132889062545177,172,86.0,29.0697674418605,75,0.39225
Male,NY,0.0908031518537939,176,76.5,24.696539256198303,26,0.0085
Male,CA,0.14425061809442902,188,91.2,25.803531009506603,43,0.02275
Male,FL,0.11034460159958599,171,83.0,28.3848021613488,47,0.036000000000000004
Male,MI,0.11610066079397198,178,94.6,29.8573412447923,41,0.02975
Male,MN,0.122278237053229,184,73.4,21.680056710775,51,0.07
Male,WA,0.16292469777544902,184,87.9,25.9629017013233,60,0.1315
Male,CA,0.14425061809442902,178,114.1,36.01186718848629,54,0.0875443441484661
Male,NY,0.0908031518537939,175,83.4,27.2326530612245,31,0.01
Male,TX,0.10067129886231199,167,90.9,32.593495643443696,38,0.0168006091111191
Male,OH,0.127584238747809,180,65.6,20.2469135802469,38,0.0155
Male,LA,0.139323916055719,170,105.9,36.643598615917,61,0.2384026816609
Male,OH,0.127584238747809,167,76.3,27.358456739216198,49,0.03425
Male,MI,0.11610066079397198,174,74.0,24.441802087462,72,0.33475
Male,MI,0.11610066079397198,170,85.7,29.6539792387543,81,0.7975
Male,NY,0.0908031518537939,181,69.5,21.2142486493086,34,0.01
Male,WV,0.205323314756053,179,96.5,30.1176617458881,61,0.144333333333333
Male,MS,0.265578721907092,175,103.6,33.8285714285714,54,0.118523571428571
Male,AR,0.148165824485481,185,115.7,33.8056975894814,52,0.08684619247625999
Male,VA,0.141723188012751,174,100.1,33.0624917426344,81,0.81028042013476
Male,NY,0.0908031518537939,177,78.6,25.088576079670602,46,0.031
Male,NJ,0.132262016886695,178,82.7,26.101502335563698,33,0.013999999999999999
Male,MN,0.122278237053229,190,92.2,25.5401662049861,29,0.0155
Male,MO,0.11438625835344801,181,84.5,25.7928634657062,29,0.01575
Male,OH,0.127584238747809,177,63.1,20.1410833413132,29,0.0136666666666667
Male,TN,0.11997276077779499,168,103.4,36.635487528344704,27,0.0248708545918367
Male,IN,0.127531359173892,167,69.0,24.740937287102398,84,0.62325
Male,NV,0.223737886454613,172,73.1,24.709302325581397,78,0.42275
Male,NY,0.0908031518537939,176,79.0,25.5036157024793,42,0.019
Male,IL,0.10940474536577198,186,62.9,18.181292634986697,25,0.01175
Male,IL,0.10940474536577198,181,66.3,20.2374774884772,82,0.59475
Male,MI,0.11610066079397198,167,84.4,30.262827638136898,71,0.33475
Male,TX,0.10067129886231199,182,85.9,25.932858350440803,20,0.00975
Male,NY,0.0908031518537939,170,75.1,25.9861591695502,21,0.008
Male,MI,0.11610066079397198,180,109.0,33.641975308642,31,0.0210648148148148
Male,IN,0.127531359173892,168,92.2,32.6672335600907,21,0.0168679138321996
Male,TX,0.10067129886231199,176,89.6,28.925619834710698,23,0.00975
Male,IN,0.127531359173892,184,109.4,32.3133270321361,65,0.184570090973535
Male,IL,0.10940474536577198,175,102.5,33.469387755102,38,0.0193737244897959
