Gender,State,State_Rate,Height,Weight,BMI,Age,Rate
Male,MT,0.254407829,171,79.9,27.3246469,34,0.0315
Male,SC,0.187358759,180,66.1,20.40123457,83,0.69875
Male,WI,0.178147577,180,91.6,28.27160494,25,0.0145
Male,AK,0.257532855,179,73.4,22.90814893,63,0.12825
Male,OH,0.127584239,176,102.6,33.12241736,35,0.01888462
Male,MS,0.265578722,172,79,26.70362358,19,0.0115
Male,PA,0.12856016,169,93.3,32.66692343,78,0.470078243
Male,CA,0.144250618,174,80.2,26.48962875,78,0.393
Male,MS,0.265578722,182,78.6,23.72901823,39,0.03025
Male,NY,0.090803152,170,112.8,39.03114187,33,0.021046713
Male,IN,0.127531359,186,79.5,22.97953521,19,0.008333333
Male,CA,0.144250618,166,72.5,26.31005952,20,0.01075
Male,MO,0.114386258,179,61.2,19.10052745,23,0.0135
Male,FL,0.110344602,172,63,21.29529475,21,0.01125
Male,MI,0.116100661,167,100.5,36.03571301,51,0.115047308
Male,AK,0.257532855,172,75,25.35154137,80,0.68025
Male,AR,0.148165824,167,111.6,40.01577683,44,0.070949546
Male,AZ,0.114179823,180,90.4,27.90123457,77,0.3975
Male,MO,0.114386258,182,79.7,24.06110373,49,0.0415
Male,UT,0.105887424,188,71.8,20.314622,50,0.05775
Male,CA,0.144250618,171,72,24.62296091,34,0.012
Male,NY,0.090803152,172,115.4,39.00757166,48,0.065135208
Male,IN,0.127531359,175,96.1,31.37959184,25,0.016
Male,MA,0.100433676,179,74.1,23.12661902,79,0.332
Male,MA,0.100433676,179,113.1,35.29852377,60,0.132850957
Male,NJ,0.132262017,184,86,25.40170132,64,0.10025
Male,AZ,0.114179823,168,81.5,28.87613379,36,0.02775
Male,IL,0.109404745,184,56.6,16.71786389,25,0.01175
Male,WA,0.162924698,183,90.2,26.93421721,66,0.1925
Male,TX,0.100671299,172,66.2,22.37696052,82,0.59425
Male,NC,0.1797489,187,85.5,24.45022734,42,0.02875
Male,NJ,0.132262017,180,67.4,20.80246914,72,0.23775
Male,AL,0.104762589,180,87.9,27.12962963,27,0.01475
Male,KY,0.318099535,165,60.2,22.11202938,84,0.778666667
Male,AZ,0.114179823,172,75.5,25.52055165,22,0.01675
Male,NY,0.090803152,187,75.4,21.56195487,18,0.00475
Male,CA,0.144250618,173,67.6,22.58678873,55,0.08025
Male,TX,0.100671299,187,82.4,23.56372787,30,0.011
Male,MN,0.122278237,181,97.1,29.63889991,58,0.0985
Male,MA,0.100433676,186,85.4,24.68493467,23,0.009666667
Male,FL,0.110344602,178,76.1,24.01843202,19,0.00625
Male,TN,0.119972761,167,65.6,23.52181864,24,0.0125
Male,OH,0.127584239,165,94.7,34.78420569,72,0.374979683
Male,CA,0.144250618,183,65.8,19.64824271,73,0.2535
Male,TX,0.100671299,175,86.4,28.2122449,77,0.38225
Male,VA,0.141723188,181,82.9,25.30447789,35,0.01275
Male,CT,0.129071275,184,114.6,33.84924386,41,0.025552192
Male,NV,0.223737886,168,106.5,37.73384354,23,0.027218591
Male,NY,0.090803152,186,108.6,31.39091224,64,0.09875
Male,MA,0.100433676,176,111.4,35.96332645,35,0.022474819
Male,OH,0.127584239,178,92.4,29.16298447,58,0.07925
Male,WI,0.178147577,170,113.3,39.20415225,57,0.230639922
Male,CA,0.144250618,168,91,32.24206349,80,0.66264881
Male,NM,0.205207447,188,100.3,28.37822544,52,0.06575
Male,OH,0.127584239,169,79.7,27.90518539,34,0.01275
Male,KY,0.318099535,176,91.2,29.44214876,75,0.539
Male,GA,0.137354304,182,67.3,20.31759449,75,0.4305
Male,TX,0.100671299,163,59.1,22.24396853,78,0.38225
Male,VA,0.141723188,167,81.6,29.25884757,25,0.01
Male,IL,0.109404745,183,73.9,22.06694736,32,0.0125
Male,WI,0.178147577,173,93.2,31.14036553,51,0.07375
Male,CO,0.132889063,172,95.8,32.38236885,69,0.166103299
Male,FL,0.110344602,173,99,33.07828528,61,0.131171157
Male,TX,0.100671299,174,112.8,37.25723345,39,0.027119129
Male,NY,0.090803152,171,109.9,37.58421395,59,0.127887074
Male,KS,0.171908422,177,81.5,26.01423601,27,0.0135
Male,TX,0.100671299,177,107.4,34.28133678,49,0.044898467
Male,NJ,0.132262017,163,74,27.85200798,77,0.37875
Male,AZ,0.114179823,185,107.1,31.29291454,29,0.0185
Male,GA,0.137354304,184,107.4,31.72258979,62,0.12151081
Male,WI,0.178147577,163,67.7,25.48082352,79,0.5125
Male,OR,0.189499316,167,92.2,33.05962924,57,0.102155801
Male,CA,0.144250618,177,98.8,31.53627629,74,0.2535
Male,ID,0.227986218,183,81.9,24.45579145,63,0.107
Male,TN,0.119972761,175,76.5,24.97959184,78,0.4315
Male,TX,0.100671299,187,90.7,25.93725871,25,0.01
Male,AR,0.148165824,179,111.6,34.83037358,57,0.150773355
Male,CO,0.132889063,178,77.7,24.52341876,49,0.03175
Male,NJ,0.132262017,177,104.3,33.29183823,49,0.037313272
Male,PA,0.12856016,171,105.5,36.07947745,37,0.027837187
Male,PA,0.12856016,175,75.5,24.65306122,37,0.01675
Male,VA,0.141723188,181,76.4,23.32041146,71,0.25725
Male,TN,0.119972761,183,100.6,30.03971453,70,0.2815
Male,AR,0.148165824,188,99.1,28.0387053,54,0.06575
Male,FL,0.110344602,168,79.7,28.23837868,33,0.01425
Male,TX,0.100671299,170,64.7,22.38754325,78,0.38225
Male,WI,0.178147577,173,82.6,27.59865014,51,0.07375
Male,MI,0.116100661,176,100.4,32.41219008,30,0.018067213
Male,PA,0.12856016,169,108.4,37.95385316,27,0.030441555
Male,GA,0.137354304,187,102.8,29.39746633,27,0.011
Male,NJ,0.132262017,175,83.4,27.23265306,49,0.03
Male,FL,0.110344602,186,63.1,18.23910279,37,0.01675
Male,OH,0.127584239,166,92.4,33.53171723,73,0.326978063
Male,IN,0.127531359,183,88.7,26.48630894,83,0.62325
Male,OR,0.189499316,169,103.5,36.23822695,62,0.217459692
Male,CA,0.144250618,186,79.6,23.00844028,58,0.08025
Male,VA,0.141723188,178,64.4,20.32571645,78,0.41675
Male,MA,0.100433676,172,101.8,34.41049216,37,0.019291509
Male,CA,0.144250618,182,102.6,30.97451999,84,0.61
Male,LA,0.139323916,179,97.9,30.55460192,33,0.018
Male,FL,0.110344602,175,109.1,35.6244898,69,0.238652602
Male,FL,0.110344602,176,84.4,27.24690083,42,0.023
Male,ID,0.227986218,175,100.3,32.75102041,70,0.301127143
Male,KY,0.318099535,175,78.4,25.6,82,0.778666667
Male,IL,0.109404745,176,111.4,35.96332645,57,0.129915418
Male,TN,0.119972761,180,92.9,28.67283951,24,0.0125
Male,TN,0.119972761,182,85.6,25.84228958,51,0.05975
Male,KY,0.318099535,180,86,26.54320988,82,0.778666667
Male,TX,0.100671299,182,69.8,21.07233426,59,0.07575
Male,CA,0.144250618,170,103.6,35.84775087,66,0.272956531
Male,OH,0.127584239,182,79.5,24.00072455,75,0.4085
Male,WA,0.162924698,185,104.6,30.56245435,30,0.01425
Male,NC,0.1797489,171,92.5,31.63366506,49,0.043
Male,TX,0.100671299,168,98.3,34.82851474,63,0.162907632
Male,TX,0.100671299,179,109.5,34.17496333,32,0.015138689
Male,CA,0.144250618,180,88.2,27.22222222,23,0.01075
Male,OH,0.127584239,168,105.8,37.48582766,49,0.06414594
Male,CA,0.144250618,177,107,34.15365955,36,0.021625521
Male,NC,0.1797489,189,78.5,21.97586854,28,0.01475
Male,SC,0.187358759,168,96.1,34.04903628,49,0.057348267
Male,CA,0.144250618,183,71.4,21.32043358,54,0.053
Male,AL,0.104762589,175,66.3,21.64897959,57,0.09075
Male,KS,0.171908422,166,68.9,25.00362897,55,0.10075
Male,CA,0.144250618,166,74,26.85440557,57,0.08025
Male,FL,0.110344602,169,71.7,25.10416302,80,0.53125
Male,TN,0.119972761,175,105.3,34.38367347,28,0.020057602
Male,FL,0.110344602,170,89.1,30.83044983,46,0.036
Male,IL,0.109404745,177,82.8,26.42918702,52,0.053
Male,WI,0.178147577,182,84.3,25.4498249,75,0.5125
Male,WA,0.162924698,172,90.8,30.69226609,30,0.01425
Male,AZ,0.114179823,182,96.1,29.01219659,71,0.26275
Male,AZ,0.114179823,187,77.6,22.19108353,58,0.09475
Male,OH,0.127584239,182,71.5,21.5855573,24,0.013
Male,FL,0.110344602,168,106.6,37.76927438,57,0.145569728
Male,MI,0.116100661,168,81.9,29.01785714,43,0.02975
Male,NY,0.090803152,173,112.5,37.58896054,45,0.058538667
Male,CA,0.144250618,180,71.7,22.12962963,30,0.012
Male,PA,0.12856016,172,80.8,27.31206057,59,0.0815
Male,OH,0.127584239,176,112.7,36.3830062,34,0.021769999
Male,NC,0.1797489,176,81.4,26.27840909,69,0.2105
Male,VA,0.141723188,167,63.1,22.62540787,60,0.106
Male,WA,0.162924698,183,96,28.66612918,55,0.08925
Male,MT,0.254407829,180,74.9,23.11728395,75,0.4945
Male,VT,0.109881998,181,107,32.66078569,41,0.025280593
Male,PA,0.12856016,168,96,34.01360544,46,0.046645408
Male,MI,0.116100661,181,111.1,33.91227374,58,0.134352527
Male,IN,0.127531359,177,73.8,23.5564493,69,0.16825
Male,TX,0.100671299,182,73.3,22.12896993,21,0.00975
Male,SC,0.187358759,165,85.7,31.47842057,76,0.4375
Male,OK,0.1760191,187,84.4,24.13566302,29,0.018
Male,IN,0.127531359,179,90.7,28.30748104,79,0.3795
Male,OR,0.189499316,167,58.5,20.97601205,19,0.00725
Male,NM,0.205207447,178,103.5,32.66633001,48,0.052897677
Male,NY,0.090803152,176,104.5,33.73579545,74,0.287626065
Male,CA,0.144250618,180,70.2,21.66666667,25,0.01075
Male,FL,0.110344602,171,89.9,30.74450258,23,0.01125
Male,FL,0.110344602,188,70.5,19.94680851,52,0.05375
Male,WI,0.178147577,182,71.2,21.49498853,70,0.3315
Male,TX,0.100671299,169,100.5,35.18784356,42,0.031327619
Male,NC,0.1797489,183,78,23.29122996,59,0.09775
Male,SC,0.187358759,174,91.6,30.25498745,72,0.2565
Male,CA,0.144250618,180,75.3,23.24074074,81,0.61
Male,SC,0.187358759,167,83.4,29.90426333,75,0.4375
Male,CO,0.132889063,176,103.4,33.38068182,38,0.020427912
Male,VT,0.109881998,177,94.6,30.19566536,49,0.034
Male,TX,0.100671299,186,106.4,30.75500058,26,0.01
Male,MI,0.116100661,189,64.4,18.02861062,42,0.02975
Male,VA,0.141723188,169,76.5,26.78477644,57,0.0735
Male,OH,0.127584239,187,62.7,17.93016672,26,0.013666667
Male,PA,0.12856016,175,89,29.06122449,62,0.12025
Male,CA,0.144250618,170,91.1,31.52249135,43,0.02275
Male,MI,0.116100661,163,81.9,30.82539802,67,0.2165
Male,HI,0.047720182,189,70.2,19.65230537,30,0.011666667
Male,NV,0.223737886,181,90.3,27.56326119,25,0.01625
Male,TX,0.100671299,188,68.7,19.43752829,48,0.03225
Male,GA,0.137354304,189,97.3,27.23887909,38,0.0155
Male,MD,0.11715057,181,87.3,26.64753823,32,0.01325
Male,FL,0.110344602,176,93.1,30.05552686,54,0.05375
Male,CT,0.129071275,176,74.7,24.11544421,60,0.098
Male,MS,0.265578722,174,62.4,20.61038446,84,0.73475
Male,PA,0.12856016,183,94,28.06891815,83,0.628
Male,GA,0.137354304,181,65.5,19.9932847,70,0.274
Male,WA,0.162924698,180,69.3,21.38888889,67,0.1925
Male,FL,0.110344602,169,86.6,30.32106719,65,0.14975
Male,TN,0.119972761,168,65.9,23.3489229,34,0.01525
Male,MO,0.114386258,180,71.4,22.03703704,54,0.061
Male,KY,0.318099535,179,86.3,26.9342405,70,0.288
Male,AL,0.104762589,189,104.9,29.3664791,40,0.02675
Male,WA,0.162924698,170,78.3,27.09342561,63,0.1315
Male,CA,0.144250618,177,95.3,30.41910051,72,0.2535
Male,CA,0.144250618,184,80.5,23.77717391,18,0.00675
Male,MN,0.122278237,180,94.1,29.04320988,46,0.04375
Male,OR,0.189499316,171,81.5,27.87182381,84,0.748
Male,MN,0.122278237,182,83.6,25.23849777,35,0.021
Male,TX,0.100671299,182,61.7,18.62697742,21,0.00975
Male,GA,0.137354304,162,80.6,30.71178174,84,0.65
Male,NJ,0.132262017,182,102.9,31.06508876,55,0.06625
Male,NV,0.223737886,169,79.6,27.87017261,39,0.0215
Male,AL,0.104762589,174,70.9,23.41788876,69,0.18725
Male,NY,0.090803152,164,61.3,22.79149316,81,0.53075
Male,OR,0.189499316,176,102.6,33.12241736,69,0.223569538
Male,MA,0.100433676,180,85.1,26.2654321,57,0.062
Male,MO,0.114386258,184,82.7,24.42698488,69,0.18125
Male,NJ,0.132262017,182,83.3,25.14792899,73,0.23775
Male,NY,0.090803152,179,75.8,23.65718923,57,0.06775
Male,TX,0.100671299,179,69.9,21.81579851,56,0.07575
Male,CA,0.144250618,168,94.9,33.62386621,18,0.008731665
Male,FL,0.110344602,167,115.9,41.55760336,37,0.041600978
Male,KS,0.171908422,172,74.9,25.31773932,49,0.04325
Male,FL,0.110344602,170,97,33.56401384,73,0.292246972
Male,TX,0.100671299,170,88.4,30.58823529,19,0.00575
Male,IN,0.127531359,182,79.1,23.87996619,40,0.028
Male,NJ,0.132262017,175,87.1,28.44081633,65,0.1485
Male,WI,0.178147577,183,68.2,20.36489594,73,0.3315
Male,NY,0.090803152,170,105.1,36.36678201,36,0.022165225
Male,MD,0.11715057,167,82.3,29.50984259,61,0.1085
Male,PA,0.12856016,168,97.4,34.50963719,70,0.372302296
Male,AZ,0.114179823,168,88.5,31.35629252,37,0.02775
Male,CA,0.144250618,173,71.5,23.8898727,24,0.01075
Male,CA,0.144250618,181,67.6,20.63429077,68,0.16775
Male,FL,0.110344602,172,89.2,30.15143321,57,0.076
Male,MI,0.116100661,183,79.2,23.64955657,46,0.045
Male,MD,0.11715057,163,97,36.50871316,72,0.436324088
Male,PA,0.12856016,189,65.6,18.36454747,24,0.01275
Male,MD,0.11715057,167,70.1,25.13535803,18,0.007666667
Male,NJ,0.132262017,187,64.6,18.4735051,45,0.03
Male,TX,0.100671299,167,92.6,33.20305497,49,0.039682278
Male,NC,0.1797489,181,98.2,29.974665,71,0.31425
Male,FL,0.110344602,186,82.7,23.90449763,54,0.05375
Male,OH,0.127584239,179,87,27.15271059,79,0.4085
Male,OH,0.127584239,184,66.8,19.73062382,18,0.007333333
Male,SC,0.187358759,180,96,29.62962963,82,0.69875
Male,NJ,0.132262017,179,62.5,19.50625761,68,0.1485
Male,IL,0.109404745,182,93,28.07631929,61,0.115
Male,CA,0.144250618,177,93.4,29.81263366,75,0.393
Male,KY,0.318099535,181,78.8,24.05298984,84,0.778666667
Male,GA,0.137354304,183,64.7,19.31977664,31,0.01225
Male,WI,0.178147577,167,88.5,31.7329413,44,0.034338001
Male,GA,0.137354304,182,74.8,22.58181379,72,0.274
Male,MA,0.100433676,184,88.2,26.05151229,25,0.010333333
Male,MI,0.116100661,172,106.6,36.03299081,30,0.026892915
Male,MT,0.254407829,175,104.2,34.0244898,38,0.055500612
Male,MA,0.100433676,171,92.9,31.77045929,21,0.009817166
Male,IL,0.109404745,173,79.9,26.69651509,51,0.053
Male,FL,0.110344602,170,83.9,29.03114187,50,0.05375
Male,OH,0.127584239,169,98.6,34.52260075,76,0.583497361
Male,TX,0.100671299,189,67.5,18.89644747,29,0.01
Male,TX,0.100671299,171,100.8,34.47214528,53,0.070685884
Male,GA,0.137354304,173,86.5,28.9017341,73,0.274
Male,NJ,0.132262017,168,61.5,21.78996599,74,0.23775
Male,MA,0.100433676,176,94.7,30.57205579,84,0.55425
Male,NE,0.220026075,167,76.6,27.46602603,65,0.224
Male,LA,0.139323916,167,69.7,24.9919323,75,0.4355
Male,IN,0.127531359,167,110.9,39.76478181,39,0.035989156
Male,KS,0.171908422,187,82.1,23.4779376,35,0.017
Male,SC,0.187358759,172,87,29.40778799,20,0.012
Male,WI,0.178147577,176,81.8,26.40754132,22,0.01525
Male,IL,0.109404745,171,70.8,24.21257823,78,0.385
Male,CA,0.144250618,170,89.5,30.96885813,33,0.012
Male,MS,0.265578722,174,68.8,22.72427005,67,0.2445
Male,AR,0.148165824,164,74.1,27.55056514,82,0.66825
Male,IL,0.109404745,181,74.6,22.77097769,73,0.252
Male,TX,0.100671299,173,98.7,32.97804805,68,0.193268214
Male,WA,0.162924698,183,111.4,33.26465407,37,0.022934415
Male,OK,0.1760191,174,97.2,32.10463734,32,0.021313912
Male,IL,0.109404745,167,102.8,36.86041091,40,0.041363183
Male,TN,0.119972761,190,91.4,25.31855956,24,0.0125
Male,GA,0.137354304,182,96.4,29.10276537,70,0.274
Male,NC,0.1797489,179,103.5,32.3023626,54,0.071471874
Male,CA,0.144250618,181,103.5,31.59244223,70,0.2535
Male,TX,0.100671299,168,71.7,25.40391156,53,0.04975
Male,CO,0.132889063,172,86,29.06976744,75,0.39225
Male,NY,0.090803152,176,76.5,24.69653926,26,0.0085
Male,CA,0.144250618,188,91.2,25.80353101,43,0.02275
Male,FL,0.110344602,171,83,28.38480216,47,0.036
Male,MI,0.116100661,178,94.6,29.85734124,41,0.02975
Male,MN,0.122278237,184,73.4,21.68005671,51,0.07
Male,WA,0.162924698,184,87.9,25.9629017,60,0.1315
Male,CA,0.144250618,178,114.1,36.01186719,54,0.087544344
Male,NY,0.090803152,175,83.4,27.23265306,31,0.01
Male,TX,0.100671299,167,90.9,32.59349564,38,0.016800609
Male,OH,0.127584239,180,65.6,20.24691358,38,0.0155
Male,LA,0.139323916,170,105.9,36.64359862,61,0.238402682
Male,OH,0.127584239,167,76.3,27.35845674,49,0.03425
Male,MI,0.116100661,174,74,24.44180209,72,0.33475
Male,MI,0.116100661,170,85.7,29.65397924,81,0.7975
Male,NY,0.090803152,181,69.5,21.21424865,34,0.01
Male,WV,0.205323315,179,96.5,30.11766175,61,0.144333333
Male,MS,0.265578722,175,103.6,33.82857143,54,0.118523571
Male,AR,0.148165824,185,115.7,33.80569759,52,0.086846192
Male,VA,0.141723188,174,100.1,33.06249174,81,0.81028042
Male,NY,0.090803152,177,78.6,25.08857608,46,0.031
Male,NJ,0.132262017,178,82.7,26.10150234,33,0.014
Male,MN,0.122278237,190,92.2,25.5401662,29,0.0155
Male,MO,0.114386258,181,84.5,25.79286347,29,0.01575
Male,OH,0.127584239,177,63.1,20.14108334,29,0.013666667
Male,TN,0.119972761,168,103.4,36.63548753,27,0.024870855
Male,IN,0.127531359,167,69,24.74093729,84,0.62325
Male,NV,0.223737886,172,73.1,24.70930233,78,0.42275
Male,NY,0.090803152,176,79,25.5036157,42,0.019
Male,IL,0.109404745,186,62.9,18.18129263,25,0.01175
Male,IL,0.109404745,181,66.3,20.23747749,82,0.59475
Male,MI,0.116100661,167,84.4,30.26282764,71,0.33475
Male,TX,0.100671299,182,85.9,25.93285835,20,0.00975
Male,NY,0.090803152,170,75.1,25.98615917,21,0.008
Male,MI,0.116100661,180,109,33.64197531,31,0.021064815
Male,IN,0.127531359,168,92.2,32.66723356,21,0.016867914
Male,TX,0.100671299,176,89.6,28.92561983,23,0.00975
Male,IN,0.127531359,184,109.4,32.31332703,65,0.184570091
Male,IL,0.109404745,175,102.5,33.46938776,38,0.019373724
Male,CA,0.144250618,172,75.7,25.58815576,51,0.053
Male,NJ,0.132262017,178,70.1,22.12473173,49,0.03
Male,CA,0.144250618,173,73.8,24.65835811,35,0.01575
Male,CA,0.144250618,178,74.8,23.60813029,66,0.16775
Male,FL,0.110344602,185,85.2,24.89408327,25,0.01175
Male,NY,0.090803152,175,94.1,30.72653061,57,0.06775
Male,OH,0.127584239,187,78.1,22.33406732,36,0.0155
Male,DC,0.001,174,66.5,21.96459242,38,0.001
Male,OH,0.127584239,174,65.3,21.56823887,63,0.11825
Male,NC,0.1797489,176,75.7,24.43827479,77,0.49975
Male,NY,0.090803152,188,96.8,27.38795835,22,0.008
Male,VA,0.141723188,185,97.4,28.458729,58,0.0735
Male,IN,0.127531359,172,90.1,30.4556517,65,0.16825
Male,TX,0.100671299,176,71.5,23.08238636,80,0.59425
Male,OH,0.127584239,172,91.3,30.86127637,39,0.0155
Male,TX,0.100671299,171,72.3,24.72555658,44,0.0205
Male,NC,0.1797489,181,63,19.23018223,59,0.09775
Male,GA,0.137354304,190,103.4,28.64265928,21,0.012333333
Male,IN,0.127531359,178,107.4,33.8972352,39,0.021687011
Male,CA,0.144250618,167,89.4,32.05564918,84,0.6455919
Male,SC,0.187358759,169,109.9,38.47904485,59,0.183988962
Male,NY,0.090803152,167,109.7,39.33450464,64,0.21232985
Male,CA,0.144250618,184,91.8,27.11483932,30,0.012
Male,OR,0.189499316,184,80.5,23.77717391,71,0.2885
Male,GA,0.137354304,186,99.7,28.8183605,41,0.02125
Male,OH,0.127584239,175,80.7,26.35102041,44,0.0235
Male,ID,0.227986218,173,97.1,32.4434495,75,0.476194682
Male,WI,0.178147577,175,80.2,26.1877551,77,0.5125
Male,MI,0.116100661,189,72,20.15621063,36,0.022
Male,VT,0.109881998,187,74.3,21.24739055,41,0.022
Male,FL,0.110344602,183,109.8,32.78688525,31,0.016644467
Male,GA,0.137354304,166,68.4,24.82218029,64,0.1205
Male,OK,0.1760191,175,110.9,36.2122449,65,0.394811173
Male,MN,0.122278237,179,68,21.22280828,74,0.3205
Male,OH,0.127584239,175,67.6,22.07346939,76,0.4085
Male,PA,0.12856016,190,102.9,28.50415512,33,0.0135
Male,MA,0.100433676,184,95.8,28.2963138,18,0.005666667
Male,NY,0.090803152,173,68.5,22.88750042,35,0.013
Male,CA,0.144250618,177,90.5,28.88697373,41,0.02275
Male,NY,0.090803152,186,103.3,29.85894323,55,0.06775
Male,MI,0.116100661,174,89.3,29.49530982,57,0.1005
Male,NJ,0.132262017,178,87.3,27.55333922,70,0.23775
Male,NC,0.1797489,181,72.9,22.25206801,25,0.01475
Male,OR,0.189499316,180,85.8,26.48148148,23,0.0115
Male,MD,0.11715057,169,98.8,34.59262631,57,0.104679535
Male,UT,0.105887424,166,95.9,34.80185803,65,0.258769052
Male,CA,0.144250618,182,89.3,26.95930443,68,0.16775
Male,MO,0.114386258,176,115.7,37.35149793,39,0.037054494
Male,FL,0.110344602,189,108,30.23431595,43,0.023
Male,IL,0.109404745,169,106.9,37.42866146,39,0.028430563
Male,NY,0.090803152,189,103.7,29.03054226,36,0.013
Male,TN,0.119972761,162,77.9,29.68297516,83,0.662
Male,SD,0.067540204,175,116.1,37.91020408,44,0.089080408
Male,MS,0.265578722,179,64.1,20.0056178,47,0.0585
Male,GA,0.137354304,174,65.6,21.66732726,30,0.01225
Male,OH,0.127584239,165,100.3,36.84113866,80,0.999
Male,IL,0.109404745,184,91.5,27.02622873,54,0.053
Male,CA,0.144250618,171,87.7,29.99213433,77,0.393
Male,MS,0.265578722,167,66.4,23.80867008,24,0.01475
Male,AZ,0.114179823,181,102.1,31.16510485,27,0.0185
Male,PA,0.12856016,170,85,29.41176471,63,0.12025
Male,NJ,0.132262017,166,82.6,29.97532298,55,0.06625
Male,UT,0.105887424,180,83.3,25.70987654,58,0.086
Male,TX,0.100671299,186,74,21.38975604,33,0.011
Male,MS,0.265578722,185,84.9,24.80642805,47,0.0585
Male,MA,0.100433676,170,73.5,25.43252595,70,0.2265
Male,IL,0.109404745,171,98.3,33.61718135,78,0.497642223
Male,PA,0.12856016,170,65.5,22.66435986,75,0.40875
Male,CA,0.144250618,180,99.2,30.61728395,68,0.16775
Male,AR,0.148165824,176,65,20.9839876,72,0.299
Male,NJ,0.132262017,183,61.8,18.45382066,23,0.012666667
Male,NC,0.1797489,171,99.2,33.92496837,24,0.020081179
Male,ID,0.227986218,181,106.6,32.5386893,41,0.025725777
Male,IL,0.109404745,176,112.5,36.31844008,47,0.058997369
Male,NV,0.223737886,190,78,21.6066482,27,0.01625
Male,FL,0.110344602,184,78.3,23.12736295,50,0.05375
Male,CA,0.144250618,170,64.6,22.35294118,36,0.01575
Male,NY,0.090803152,176,102.1,32.96100207,42,0.022688856
Male,PA,0.12856016,184,83.2,24.57466919,27,0.015666667
Male,WA,0.162924698,183,70.3,20.99196751,32,0.01425
Male,FL,0.110344602,163,70.3,26.45940758,77,0.34325
Male,NE,0.220026075,189,63.8,17.8606422,20,0.013
Male,NC,0.1797489,175,109.8,35.85306122,43,0.046803827
Male,MO,0.114386258,170,65.2,22.56055363,80,0.64975
Male,AZ,0.114179823,174,115.2,38.04994055,50,0.131641275
Male,CA,0.144250618,170,70.3,24.32525952,67,0.16775
Male,CA,0.144250618,168,107.2,37.98185941,30,0.023367347
Male,WA,0.162924698,175,80.5,26.28571429,39,0.0185
Male,MA,0.100433676,186,78.7,22.7482946,39,0.013666667
Male,UT,0.105887424,172,67.5,22.81638724,28,0.01425
Male,TN,0.119972761,189,107.3,30.03835279,45,0.0415
Male,AL,0.104762589,168,100,35.430839,42,0.041853741
Male,MS,0.265578722,184,68.3,20.17367675,29,0.01725
Male,CA,0.144250618,165,81.2,29.82552801,64,0.11625
Male,HI,0.047720182,187,85.2,24.36443707,51,0.058
Male,AL,0.104762589,167,107.4,38.50980673,56,0.183902244
Male,WV,0.205323315,189,92.5,25.89513172,20,0.0165
Male,TX,0.100671299,180,88.3,27.25308642,31,0.011
Male,VA,0.141723188,167,69.6,24.95607587,79,0.41675
Male,MI,0.116100661,176,88.9,28.69963843,52,0.0695
Male,GA,0.137354304,179,66.3,20.69223807,35,0.0155
Male,MI,0.116100661,174,81,26.75386445,79,0.49525
Male,FL,0.110344602,166,75.6,27.43504137,59,0.076
Male,AR,0.148165824,175,90,29.3877551,40,0.0315
Male,WI,0.178147577,173,69,23.05456246,70,0.3315
Male,TX,0.100671299,179,71.5,22.3151587,69,0.1615
Male,WA,0.162924698,170,91.2,31.55709343,38,0.0185
Male,WA,0.162924698,163,74.6,28.07783507,84,0.7325
Male,MD,0.11715057,181,104.6,31.92820732,64,0.112756574
Male,FL,0.110344602,174,92.2,30.45316422,71,0.2275
Male,CA,0.144250618,170,80.2,27.75086505,39,0.01575
Male,MI,0.116100661,185,79.4,23.19941563,37,0.022
Male,CA,0.144250618,171,72.1,24.65715947,22,0.01075
Male,NC,0.1797489,167,101.2,36.28670802,75,0.84607985
Male,VT,0.109881998,181,95.4,29.11999023,41,0.022
Male,TN,0.119972761,179,96.4,30.08645173,59,0.089
Male,TX,0.100671299,169,82.1,28.7454921,63,0.1105
Male,MO,0.114386258,174,102,33.69005153,25,0.020530247
Male,MT,0.254407829,175,108.2,35.33061224,62,0.236312755
Male,TX,0.100671299,171,64.1,21.92127492,59,0.07575
Male,FL,0.110344602,181,95.3,29.08946613,70,0.2275
Male,GA,0.137354304,172,107.1,36.20200108,64,0.20247617
Male,WA,0.162924698,175,86,28.08163265,29,0.01325
Male,ID,0.227986218,176,63.3,20.43517562,76,0.4265
Male,OR,0.189499316,182,105.5,31.85001811,46,0.039301979
Male,CO,0.132889063,163,91.3,34.36335579,82,0.851480167
Male,IN,0.127531359,182,67.9,20.49873204,54,0.053
Male,MT,0.254407829,168,85.9,30.4350907,80,0.7225
Male,CA,0.144250618,172,88,29.74580855,19,0.00675
Male,TX,0.100671299,181,67.8,20.69533897,50,0.04975
Male,HI,0.047720182,184,115.4,34.08553875,41,0.03270794
Male,CA,0.144250618,183,98.2,29.3230613,44,0.02275
Male,CT,0.129071275,176,71.8,23.17923554,42,0.01925
Male,NY,0.090803152,173,80.1,26.7633399,63,0.09875
Male,OK,0.1760191,174,91.1,30.08984014,40,0.0355
Male,MS,0.265578722,181,78.6,23.99194164,68,0.2445
Male,WV,0.205323315,181,67.5,20.60376667,71,0.25925
Male,KS,0.171908422,188,68.5,19.3809416,27,0.0135
Male,IL,0.109404745,177,83.6,26.68454148,38,0.01525
Male,CA,0.144250618,168,66.1,23.41978458,81,0.61
Male,TX,0.100671299,180,77.5,23.91975309,45,0.03225
